93;The Expanse;8,5;https://www.imdb.com/title/tt3230854;https://m.media-amazon.com/images/M/MV5BY2Y4NzIxOWMtMjFiNi00MmE3LWFlOWUtOGE4ZjI1YjEwMWEyXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY1000_CR0,0,675,1000_AL_.jpg;1;10;0;False;;Whatever
94;The Falcon and the Winter Soldier;0;https://www.imdb.com/title/tt9208876/;https://m.media-amazon.com/images/M/MV5BZTUxZDNmODgtNzA5OC00Yjk0LWIzYTItMDZlZDI3ZDM3NWQzXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR5,0,182,268_AL_.jpg;1;0;0;False;;Not Aired Yet
95;The Flash;7,8;https://www.imdb.com/title/tt3107288/;https://m.media-amazon.com/images/M/MV5BNTM4YThiMzktMDRlNi00NzAyLWI1YmQtNTdkMTNiN2Q0NzU1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY268_CR16,0,182,268_AL_.jpg;4;23;8;False;;Watching
96;The Fresh Prince of Bel-Air;7,9;https://www.imdb.com/title/tt0098800;https://m.media-amazon.com/images/M/MV5BOGUxOWQ4MzAtMmJjYS00M2U5LWEwZTAtYTc1YmZhNjg2NDRlXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_.jpg;1;25;0;False;;Comedy
97;The Gifted;7,4;https://www.imdb.com/title/tt4396630;https://m.media-amazon.com/images/M/MV5BOGZhNDFhMDUtMzEwYi00NmU0LWI0YWMtY2E3OWZhMDRkNWUzXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_SY1000_CR0,0,657,1000_AL_.jpg;1;13;13;False;;On Hold
98;The Good Place;8,2;https://www.imdb.com/title/tt4955642/;https://m.media-amazon.com/images/M/MV5BZGI5OWQ4ZTktYTg4OS00NWY2LWE0OTgtNjFlYjU0YjY5OGJlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY1000_CR0,0,750,1000_AL_.jpg;1;0;0;False;;Whatever
99;The Handmaid's Tale;8,5;https://www.imdb.com/title/tt5834204/;https://m.media-amazon.com/images/M/MV5BOTU3NjczMTEzNV5BMl5BanBnXkFtZTgwNjk5MzcwMTI@._V1_SY1000_CR0,0,674,1000_AL_.jpg;1;10;0;False;;Hmmm
100;The Last Man on Earth;7,3;https://www.imdb.com/title/tt3230454/;https://m.media-amazon.com/images/M/MV5BMzJkZmUyOTUtMDJhZS00MTgzLTgxZGItYTlhOWE5Y2RjZDdlXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_.jpg;1;0;0;False;;Whatever
101;The Last of Us;0;https://www.imdb.com/title/tt3581920;https://m.media-amazon.com/images/M/MV5BZmE4NDVlMDEtYjg0OS00OTVmLTg3YjItNWE4MjFhZWEzMGUwXkEyXkFqcGdeQXVyNTExODM0NDI@._V1_UY268_CR118,0,182,268_AL_.jpg;1;0;0;False;;Not Aired Yet
102;The Leftovers;8,3;https://www.imdb.com/title/tt2699128;https://m.media-amazon.com/images/M/MV5BODI2MWEwNDAtNjExNS00YmM0LWI5ZDYtNTdjZTViYWJjODQ2XkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_SY1000_CR0,0,666,1000_AL_.jpg;1;10;0;False;;Whatever
103;The Lord of the Rings  ;0;https://www.imdb.com/title/tt7631058/;https://m.media-amazon.com/images/M/MV5BMjM0ZDM1YzQtMjlmYy00YThlLTk2MmItNTM3NWRiZmUwYWViXkEyXkFqcGdeQXVyNzg5MzIyOA@@._V1_UY268_CR43,0,182,268_AL_.jpg;1;0;0;False;;Not Aired Yet
104;The Magicians;7,6;https://www.imdb.com/title/tt4254242;https://m.media-amazon.com/images/M/MV5BM2IwM2YwNWMtZmVkNi00MTQzLWJjNTAtMjAxNWYyMzI0N2QxXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_SY1000_CR0,0,666,1000_AL_.jpg;1;13;6;False;;On Hold
105;The Mandalorian;8,8;https://www.imdb.com/title/tt8111088/;https://m.media-amazon.com/images/M/MV5BMWI0OTJlYTItNzMwZi00YzRiLWJhMjItMWRlMDNhZjNiMzJkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY1000_CR0,0,675,1000_AL_.jpg;1;9;0;False;;Hmmm
106;The Nine Lives of Chloe King;7,1;https://www.imdb.com/title/tt0499400;https://m.media-amazon.com/images/M/MV5BMjIwMjE2NjA2NF5BMl5BanBnXkFtZTcwOTkwOTM4NQ@@._V1_.jpg;1;10;0;False;;Comedy
107;The Office;8,8;https://www.imdb.com/title/tt0386676;https://m.media-amazon.com/images/M/MV5BMDNkOTE4NDQtMTNmYi00MWE0LWE4ZTktYTc0NzhhNWIzNzJiXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_SY999_CR0,0,665,999_AL_.jpg;1;6;0;False;;Comedy
108;The Punisher;8,5;https://www.imdb.com/title/tt5675620;https://m.media-amazon.com/images/M/MV5BMTc5MjAzNjYwM15BMl5BanBnXkFtZTgwMTI5NzE1MzI@._V1_SY1000_CR0,0,674,1000_AL_.jpg;1;13;13;False;;Season Completed
109;The Witcher;8,3;https://www.imdb.com/title/tt5180504/;https://m.media-amazon.com/images/M/MV5BOGE4MmVjMDgtMzIzYy00NjEwLWJlODMtMDI1MGY2ZDlhMzE2XkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SY1000_CR0,0,674,1000_AL_.jpg;1;8;8;False;;Season Completed
110;This Is Us;8,7;https://www.imdb.com/title/tt5555260;https://m.media-amazon.com/images/M/MV5BMDM2YTMzMWMtNmFhZi00ZWY4LTk1ZmUtMWExNzg3NDZmMTY4XkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_SY1000_CR0,0,666,1000_AL_.jpg;1;18;0;False;;Comedy
111;Timeless;7,7;https://www.imdb.com/title/tt5511582;https://m.media-amazon.com/images/M/MV5BMjA5ODkxODgzMl5BMl5BanBnXkFtZTgwNzA4MTc5NDM@._V1_UY268_CR10,0,182,268_AL_.jpg;1;16;0;False;;Whatever
112;Titans;7,8;https://www.imdb.com/title/tt1043813/;https://m.media-amazon.com/images/M/MV5BOGIxMzE1MTEtMzViYi00MWI5LTllOTUtMmZkYzM3NmIyNTZlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY1000_SX666_AL_.jpg;2;13;13;False;;Season Completed
113;Travelers;8,1;https://www.imdb.com/title/tt5651844;https://m.media-amazon.com/images/M/MV5BMjUzOTQwOTg1MF5BMl5BanBnXkFtZTgwNzE4NzQ3NjM@._V1_UX182_CR0,0,182,268_AL_.jpg;1;12;0;False;;Hmmm
114;Umbrella Academy;8,0;https://www.imdb.com/title/tt1312171;https://m.media-amazon.com/images/M/MV5BNTFhOTk1NTgtYWM1ZS00NWI1LTgzYzAtYmE5MjZiMDE0NzlhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SY1000_CR0,0,675,1000_AL_.jpg;1;10;0;False;;Hmmm
115;Unbreakable Kimmy Schmidt;7,6;https://www.imdb.com/title/tt3339966/;https://m.media-amazon.com/images/M/MV5BMTgyNTQyNjUwN15BMl5BanBnXkFtZTgwNjMwNjUzNzM@._V1_UX182_CR0,0,182,268_AL_.jpg;1;0;0;False;;Whatever
116;Undateable;7,3;https://www.imdb.com/title/tt2788780;https://m.media-amazon.com/images/M/MV5BMjA4NzUyMDQ1M15BMl5BanBnXkFtZTgwNDY3NzkwMjE@._V1_.jpg;3;13;13;False;;Completed
117;Untitled Grimm Spinoff;0;https://www.imdb.com/title/tt9165818/;a;1;0;0;False;;Not Aired Yet
118;Upload;8,2;https://www.imdb.com/title/tt7826376;https://m.media-amazon.com/images/M/MV5BZWEyM2U5ZTItMTFiYy00NjZlLWFjYzItNzBiMjkxNDRhNTUyXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg;1;11;0;False;;Hmmm
119;Vikings;8,6;https://www.imdb.com/title/tt2306299;https://m.media-amazon.com/images/M/MV5BZWNlZmNiNzItYWMwNC00ODYxLThlNjYtMjU3NzlmNDQxMTY2XkEyXkFqcGdeQXVyMTA3MzQ4MTc0._V1_SY1000_CR0,0,666,1000_AL_.jpg;1;9;0;False;;Hmmm
120;WandaVision;0;https://www.imdb.com/title/tt9140560/;https://m.media-amazon.com/images/M/MV5BNmNkNWJjODktZDFjNC00MTg5LWJmNWUtMjcwM2QzMGM2MmRkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg;1;0;0;False;;Not Aired Yet
121;Watchmen;8,1;https://www.imdb.com/title/tt7049682;https://m.media-amazon.com/images/M/MV5BYjhhZDE3NjgtMjkzNC00NzI3LWJhOTItMWQ5ZjljODA5NWNkXkEyXkFqcGdeQXVyMzQ2MDI5NjU@._V1_SY1000_CR0,0,666,1000_AL_.jpg;1;9;0;False;;Hmmm
122;Weeds;7,9;https://www.imdb.com/title/tt0439100;https://m.media-amazon.com/images/M/MV5BMTY1MTg1MTcxNl5BMl5BanBnXkFtZTcwMTI4ODUzMQ@@._V1_.jpg;1;10;0;False;;Comedy
123;Westworld;8,7;https://www.imdb.com/title/tt0475784/;https://m.media-amazon.com/images/M/MV5BMjM2MTA5NjIwNV5BMl5BanBnXkFtZTgwNjI2OTMxNTM@._V1_SY1000_CR0,0,674,1000_AL_.jpg;1;10;0;False;;Hmmm
124;Whitney;5,7;https://www.imdb.com/title/tt1850458;https://m.media-amazon.com/images/M/MV5BMTQ3NjY3NjAyN15BMl5BanBnXkFtZTcwODc3MzM3OA@@._V1_.jpg;2;16;16;False;;Completed
125;Wyonna Earp;7,4;https://www.imdb.com/title/tt4878326;https://m.media-amazon.com/images/M/MV5BMTQ2MTQ4MTk1OV5BMl5BanBnXkFtZTgwMDcxNjg0ODE@._V1_.jpg;1;13;0;False;;Whatever
126;Y: The Last Man;0;https://www.imdb.com/title/tt8042500/;https://m.media-amazon.com/images/M/MV5BMjQ3NDQ2MjkyNV5BMl5BanBnXkFtZTgwNDI1NjQzNzM@._V1_UY268_CR110,0,182,268_AL_.jpg;1;0;0;False;;Not Aired Yet
127;Young Sheldon;7,3;https://www.imdb.com/title/tt6226232/;https://m.media-amazon.com/images/M/MV5BZDg3MGNhYjItZGU2Yi00MzU4LWE4NGUtYjA2OTVjNGUyMjE4XkEyXkFqcGdeQXVyNjg4NzAyOTA@._V1_UX182_CR0,0,182,268_AL_.jpg;1;22;19;False;;Watching
128;Zoey's Extraordinary Playlist;7,6;https://www.imdb.com/title/tt10314462/;https://m.media-amazon.com/images/M/MV5BNzZiNmFiMjYtYWRhMi00ZDlhLThiOGItMGM1NTgzMDZmZTg4XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_UX182_CR0,0,182,268_AL_.jpg;1;12;0;False;;Whatever
